id,archetype_id,name,price_multiplier_mean,price_multiplier_stdev,pixabay_term,characteristics,weights
220,29,Stek Ribeye,0.98,0.12,ribeye steak,"{""flavor_umami"": 0.9, ""flavor_saltiness"": 0.6, ""texture_chewy"": 0.6, ""physics_richness"": 0.7, ""physics_temperature"": 0.8, ""flavor_sweetness"": 0.5, ""flavor_bitterness"": 0.5, ""flavor_spiciness"": 0.5, ""flavor_sourness"": 0.5, ""texture_crispy"": 0.5, ""texture_creamy"": 0.5, ""physics_freshness"": 0.5, ""context_price_sensitivity"": 0.5, ""context_portion_preference"": 0.5}","{""physics_richness"": 1.5, ""flavor_umami"": 1.4, ""physics_temperature"": 0.4, ""flavor_sweetness"": 0.3, ""_default"": 1.0}"
221,29,Stek T-Bone,1.02,0.12,t-bone steak,"{""flavor_umami"": 0.9, ""flavor_saltiness"": 0.6, ""texture_chewy"": 0.6, ""physics_richness"": 0.7, ""physics_temperature"": 0.8, ""flavor_sweetness"": 0.5, ""flavor_bitterness"": 0.5, ""flavor_spiciness"": 0.5, ""flavor_sourness"": 0.5, ""texture_crispy"": 0.5, ""texture_creamy"": 0.5, ""physics_freshness"": 0.5, ""context_price_sensitivity"": 0.5, ""context_portion_preference"": 0.5}","{""physics_richness"": 1.5, ""flavor_umami"": 1.4, ""physics_temperature"": 0.4, ""flavor_sweetness"": 0.3, ""_default"": 1.0}"
222,29,Filet Mignon,1.05,0.12,filet mignon steak,"{""flavor_umami"": 0.9, ""flavor_saltiness"": 0.6, ""texture_chewy"": 0.6, ""physics_richness"": 0.7, ""physics_temperature"": 0.8, ""flavor_sweetness"": 0.5, ""flavor_bitterness"": 0.5, ""flavor_spiciness"": 0.5, ""flavor_sourness"": 0.5, ""texture_crispy"": 0.5, ""texture_creamy"": 0.5, ""physics_freshness"": 0.5, ""context_price_sensitivity"": 0.5, ""context_portion_preference"": 0.5}","{""physics_richness"": 1.5, ""flavor_umami"": 1.4, ""physics_temperature"": 0.4, ""flavor_sweetness"": 0.3, ""_default"": 1.0}"
223,29,Steak Frites,0.63,0.075,steak frites,"{""flavor_umami"": 0.9, ""flavor_saltiness"": 0.6, ""texture_chewy"": 0.6, ""physics_richness"": 0.4, ""physics_temperature"": 0.8, ""flavor_sweetness"": 0.5, ""flavor_bitterness"": 0.5, ""flavor_spiciness"": 0.5, ""flavor_sourness"": 0.5, ""texture_crispy"": 0.5, ""texture_creamy"": 0.5, ""physics_freshness"": 0.5, ""context_price_sensitivity"": 0.5, ""context_portion_preference"": 0.5}","{""physics_richness"": 1.5, ""flavor_umami"": 1.4, ""physics_temperature"": 0.4, ""flavor_sweetness"": 0.3, ""_default"": 1.0}"
224,30,Naan Klasyczny,0.89,0.111,,"{""texture_chewy"": 0.7, ""texture_crispy"": 0.4, ""physics_temperature"": 0.7, ""flavor_sweetness"": 0.5, ""flavor_bitterness"": 0.5, ""flavor_spiciness"": 0.5, ""flavor_umami"": 0.5, ""flavor_sourness"": 0.5, ""flavor_saltiness"": 0.5, ""texture_creamy"": 0.5, ""physics_richness"": 0.5, ""physics_freshness"": 0.5, ""context_price_sensitivity"": 0.5, ""context_portion_preference"": 0.5}","{""physics_temperature"": 0.4, ""texture_chewy"": 1.3, ""_default"": 1.0}"
225,30,Naan Czosnkowy,1.11,0.111,,"{""texture_chewy"": 0.7, ""texture_crispy"": 0.4, ""physics_temperature"": 0.7, ""flavor_sweetness"": 0.5, ""flavor_bitterness"": 0.5, ""flavor_spiciness"": 0.5, ""flavor_umami"": 0.5, ""flavor_sourness"": 0.5, ""flavor_saltiness"": 0.5, ""texture_creamy"": 0.5, ""physics_richness"": 0.5, ""physics_freshness"": 0.5, ""context_price_sensitivity"": 0.5, ""context_portion_preference"": 0.5}","{""physics_temperature"": 0.4, ""texture_chewy"": 1.3, ""_default"": 1.0}"
226,31,Bigos,1.0,0.143,sauerkraut stew,"{""physics_richness"": 0.8, ""flavor_saltiness"": 0.6, ""flavor_umami"": 0.7, ""physics_temperature"": 0.8, ""flavor_sweetness"": 0.5, ""flavor_bitterness"": 0.5, ""flavor_spiciness"": 0.5, ""flavor_sourness"": 0.9, ""texture_crispy"": 0.5, ""texture_creamy"": 0.5, ""texture_chewy"": 0.5, ""physics_freshness"": 0.5, ""context_price_sensitivity"": 0.5, ""context_portion_preference"": 0.5}","{""physics_richness"": 1.4, ""physics_temperature"": 0.4, ""flavor_sweetness"": 0.5, ""_default"": 1.0}"
227,31,Kotlet Schabowy,1.07,0.143,schnitzel,"{""physics_richness"": 0.8, ""flavor_saltiness"": 0.6, ""flavor_umami"": 0.7, ""physics_temperature"": 0.8, ""flavor_sweetness"": 0.5, ""flavor_bitterness"": 0.5, ""flavor_spiciness"": 0.5, ""flavor_sourness"": 0.5, ""texture_crispy"": 0.5, ""texture_creamy"": 0.5, ""texture_chewy"": 0.5, ""physics_freshness"": 0.5, ""context_price_sensitivity"": 0.5, ""context_portion_preference"": 0.5}","{""physics_richness"": 1.4, ""physics_temperature"": 0.4, ""flavor_sweetness"": 0.5, ""_default"": 1.0}"
228,31,Pieczeń Rzymska,1.0,0.107,meatloaf,"{""physics_richness"": 0.8, ""flavor_saltiness"": 0.6, ""flavor_umami"": 0.7, ""physics_temperature"": 0.9, ""flavor_sweetness"": 0.5, ""flavor_bitterness"": 0.5, ""flavor_spiciness"": 0.5, ""flavor_sourness"": 0.5, ""texture_crispy"": 0.5, ""texture_creamy"": 0.5, ""texture_chewy"": 0.5, ""physics_freshness"": 0.5, ""context_price_sensitivity"": 0.5, ""context_portion_preference"": 0.5}","{""physics_richness"": 1.4, ""physics_temperature"": 0.4, ""flavor_sweetness"": 0.5, ""_default"": 1.0}"
229,31,Kapusta Kiszona,0.36,0.054,sauerkraut,"{""physics_richness"": 0.8, ""flavor_saltiness"": 0.6, ""flavor_umami"": 0.7, ""physics_temperature"": 0.8, ""flavor_sweetness"": 0.5, ""flavor_bitterness"": 0.5, ""flavor_spiciness"": 0.5, ""flavor_sourness"": 0.9, ""texture_crispy"": 0.5, ""texture_creamy"": 0.5, ""texture_chewy"": 0.5, ""physics_freshness"": 0.5, ""context_price_sensitivity"": 0.5, ""context_portion_preference"": 0.5}","{""physics_richness"": 1.4, ""physics_temperature"": 0.4, ""flavor_sweetness"": 0.5, ""_default"": 1.0}"
230,31,Pasztet,0.57,0.071,pate food,"{""physics_richness"": 0.8, ""flavor_saltiness"": 0.6, ""flavor_umami"": 0.7, ""physics_temperature"": 0.8, ""flavor_sweetness"": 0.5, ""flavor_bitterness"": 0.5, ""flavor_spiciness"": 0.5, ""flavor_sourness"": 0.5, ""texture_crispy"": 0.5, ""texture_creamy"": 0.5, ""texture_chewy"": 0.5, ""physics_freshness"": 0.5, ""context_price_sensitivity"": 0.5, ""context_portion_preference"": 0.5}","{""physics_richness"": 1.4, ""physics_temperature"": 0.4, ""flavor_sweetness"": 0.5, ""_default"": 1.0}"
231,32,Wieprzowina w Sosie Słodko-Kwaśnym,1.07,0.133,sweet and sour pork,"{""flavor_umami"": 1.0, ""flavor_saltiness"": 0.5, ""physics_temperature"": 0.8, ""flavor_sweetness"": 0.9, ""flavor_bitterness"": 0.5, ""flavor_spiciness"": 0.5, ""flavor_sourness"": 0.9, ""texture_crispy"": 0.5, ""texture_creamy"": 0.5, ""texture_chewy"": 0.5, ""physics_richness"": 0.5, ""physics_freshness"": 0.5, ""context_price_sensitivity"": 0.5, ""context_portion_preference"": 0.5}","{""flavor_spiciness"": 1.6, ""flavor_umami"": 1.4, ""physics_temperature"": 0.4, ""_default"": 1.0}"
232,32,Mapo Tofu,0.93,0.1,mapo tofu,"{""flavor_umami"": 0.8, ""flavor_saltiness"": 0.7, ""physics_temperature"": 0.8, ""flavor_sweetness"": 0.5, ""flavor_bitterness"": 0.5, ""flavor_spiciness"": 0.5, ""flavor_sourness"": 0.5, ""texture_crispy"": 0.5, ""texture_creamy"": 0.5, ""texture_chewy"": 0.5, ""physics_richness"": 0.5, ""physics_freshness"": 0.5, ""context_price_sensitivity"": 0.5, ""context_portion_preference"": 0.5}","{""flavor_spiciness"": 1.6, ""flavor_umami"": 1.4, ""physics_temperature"": 0.4, ""_default"": 1.0}"
233,32,Smażony Ryż,0.73,0.1,fried rice,"{""flavor_umami"": 0.8, ""flavor_saltiness"": 0.7, ""physics_temperature"": 0.9, ""flavor_sweetness"": 0.5, ""flavor_bitterness"": 0.5, ""flavor_spiciness"": 0.5, ""flavor_sourness"": 0.5, ""texture_crispy"": 0.9, ""texture_creamy"": 0.5, ""texture_chewy"": 0.5, ""physics_richness"": 0.5, ""physics_freshness"": 0.5, ""context_price_sensitivity"": 0.5, ""context_portion_preference"": 0.5}","{""flavor_spiciness"": 1.6, ""flavor_umami"": 1.4, ""physics_temperature"": 0.4, ""_default"": 1.0}"
234,32,Pad Thai,1.0,0.1,pad thai,"{""flavor_umami"": 0.8, ""flavor_saltiness"": 0.7, ""physics_temperature"": 0.8, ""flavor_sweetness"": 0.5, ""flavor_bitterness"": 0.5, ""flavor_spiciness"": 0.5, ""flavor_sourness"": 0.5, ""texture_crispy"": 0.5, ""texture_creamy"": 0.5, ""texture_chewy"": 0.5, ""physics_richness"": 0.5, ""physics_freshness"": 0.5, ""context_price_sensitivity"": 0.5, ""context_portion_preference"": 0.5}","{""flavor_spiciness"": 1.6, ""flavor_umami"": 1.4, ""physics_temperature"": 0.4, ""_default"": 1.0}"
235,32,Kurczak z Bazylią,0.97,0.1,thai basil chicken,"{""flavor_umami"": 0.8, ""flavor_saltiness"": 0.7, ""physics_temperature"": 0.8, ""flavor_sweetness"": 0.5, ""flavor_bitterness"": 0.5, ""flavor_spiciness"": 0.5, ""flavor_sourness"": 0.5, ""texture_crispy"": 0.5, ""texture_creamy"": 0.5, ""texture_chewy"": 0.5, ""physics_richness"": 0.5, ""physics_freshness"": 0.5, ""context_price_sensitivity"": 0.5, ""context_portion_preference"": 0.5}","{""flavor_spiciness"": 1.6, ""flavor_umami"": 1.4, ""physics_temperature"": 0.4, ""_default"": 1.0}"
236,32,Kurczak Tandoori,1.27,0.133,tandoori chicken,"{""flavor_umami"": 0.8, ""flavor_saltiness"": 0.7, ""physics_temperature"": 0.8, ""flavor_sweetness"": 0.5, ""flavor_bitterness"": 0.5, ""flavor_spiciness"": 0.5, ""flavor_sourness"": 0.5, ""texture_crispy"": 0.5, ""texture_creamy"": 0.5, ""texture_chewy"": 0.5, ""physics_richness"": 0.5, ""physics_freshness"": 0.5, ""context_price_sensitivity"": 0.5, ""context_portion_preference"": 0.5}","{""flavor_spiciness"": 1.6, ""flavor_umami"": 1.4, ""physics_temperature"": 0.4, ""_default"": 1.0}"
237,32,Bibimbap,1.07,0.1,bibimbap,"{""flavor_umami"": 0.8, ""flavor_saltiness"": 0.7, ""physics_temperature"": 0.8, ""flavor_sweetness"": 0.5, ""flavor_bitterness"": 0.5, ""flavor_spiciness"": 0.5, ""flavor_sourness"": 0.5, ""texture_crispy"": 0.5, ""texture_creamy"": 0.5, ""texture_chewy"": 0.5, ""physics_richness"": 0.5, ""physics_freshness"": 0.5, ""context_price_sensitivity"": 0.5, ""context_portion_preference"": 0.5}","{""flavor_spiciness"": 1.6, ""flavor_umami"": 1.4, ""physics_temperature"": 0.4, ""_default"": 1.0}"
238,33,Bulgogi,1.04,0.11,bulgogi,"{""flavor_spiciness"": 0.7, ""flavor_umami"": 0.8, ""flavor_sourness"": 0.5, ""physics_temperature"": 0.8, ""flavor_sweetness"": 0.5, ""flavor_bitterness"": 0.5, ""flavor_saltiness"": 0.5, ""texture_crispy"": 0.5, ""texture_creamy"": 0.5, ""texture_chewy"": 0.5, ""physics_richness"": 0.5, ""physics_freshness"": 0.5, ""context_price_sensitivity"": 0.5, ""context_portion_preference"": 0.5}","{""flavor_spiciness"": 1.7, ""flavor_umami"": 1.4, ""physics_temperature"": 0.4, ""_default"": 1.0}"
239,33,Galbi,1.15,0.137,galbi ribs,"{""flavor_spiciness"": 0.7, ""flavor_umami"": 0.8, ""flavor_sourness"": 0.5, ""physics_temperature"": 0.8, ""flavor_sweetness"": 0.5, ""flavor_bitterness"": 0.5, ""flavor_saltiness"": 0.5, ""texture_crispy"": 0.5, ""texture_creamy"": 0.5, ""texture_chewy"": 0.5, ""physics_richness"": 0.5, ""physics_freshness"": 0.5, ""context_price_sensitivity"": 0.5, ""context_portion_preference"": 0.5}","{""flavor_spiciness"": 1.7, ""flavor_umami"": 1.4, ""physics_temperature"": 0.4, ""_default"": 1.0}"
240,33,Samgyeopsal,0.96,0.11,pork belly bbq,"{""flavor_spiciness"": 0.7, ""flavor_umami"": 0.8, ""flavor_sourness"": 0.5, ""physics_temperature"": 0.8, ""flavor_sweetness"": 0.5, ""flavor_bitterness"": 0.5, ""flavor_saltiness"": 0.5, ""texture_crispy"": 0.5, ""texture_creamy"": 0.5, ""texture_chewy"": 0.5, ""physics_richness"": 0.5, ""physics_freshness"": 0.5, ""context_price_sensitivity"": 0.5, ""context_portion_preference"": 0.5}","{""flavor_spiciness"": 1.7, ""flavor_umami"": 1.4, ""physics_temperature"": 0.4, ""_default"": 1.0}"
241,33,Kimchi,0.27,0.027,kimchi,"{""flavor_spiciness"": 1.0, ""flavor_umami"": 0.8, ""flavor_sourness"": 0.5, ""physics_temperature"": 0.8, ""flavor_sweetness"": 0.5, ""flavor_bitterness"": 0.5, ""flavor_saltiness"": 0.5, ""texture_crispy"": 0.5, ""texture_creamy"": 0.5, ""texture_chewy"": 0.5, ""physics_richness"": 0.5, ""physics_freshness"": 0.5, ""context_price_sensitivity"": 0.5, ""context_portion_preference"": 0.5}","{""flavor_spiciness"": 1.7, ""flavor_umami"": 1.4, ""physics_temperature"": 0.4, ""_default"": 1.0}"
242,34,Gambas al Ajillo,1.19,0.148,garlic prawns tapas,"{""flavor_saltiness"": 0.7, ""physics_richness"": 0.6, ""flavor_sweetness"": 0.5, ""flavor_bitterness"": 0.5, ""flavor_spiciness"": 0.5, ""flavor_umami"": 0.5, ""flavor_sourness"": 0.5, ""texture_crispy"": 0.5, ""texture_creamy"": 0.5, ""texture_chewy"": 0.5, ""physics_temperature"": 0.5, ""physics_freshness"": 0.5, ""context_price_sensitivity"": 0.5, ""context_portion_preference"": 0.5}","{""physics_temperature"": 0.6, ""flavor_spiciness"": 1.3, ""_default"": 1.0}"
243,34,Albondigas,0.81,0.111,meatballs tapas,"{""flavor_saltiness"": 0.7, ""physics_richness"": 0.6, ""flavor_sweetness"": 0.5, ""flavor_bitterness"": 0.5, ""flavor_spiciness"": 0.5, ""flavor_umami"": 0.5, ""flavor_sourness"": 0.5, ""texture_crispy"": 0.5, ""texture_creamy"": 0.5, ""texture_chewy"": 0.5, ""physics_temperature"": 0.5, ""physics_freshness"": 0.5, ""context_price_sensitivity"": 0.5, ""context_portion_preference"": 0.5}","{""physics_temperature"": 0.6, ""flavor_spiciness"": 1.3, ""_default"": 1.0}"
244,34,Croquetas,0.74,0.074,croquettes tapas,"{""flavor_saltiness"": 0.7, ""physics_richness"": 0.6, ""flavor_sweetness"": 0.5, ""flavor_bitterness"": 0.5, ""flavor_spiciness"": 0.5, ""flavor_umami"": 0.5, ""flavor_sourness"": 0.5, ""texture_crispy"": 0.5, ""texture_creamy"": 0.5, ""texture_chewy"": 0.5, ""physics_temperature"": 0.5, ""physics_freshness"": 0.5, ""context_price_sensitivity"": 0.5, ""context_portion_preference"": 0.5}","{""physics_temperature"": 0.6, ""flavor_spiciness"": 1.3, ""_default"": 1.0}"
245,34,Paella Valenciana,1.67,0.15,paella,"{""flavor_saltiness"": 0.7, ""physics_richness"": 0.6, ""flavor_sweetness"": 0.5, ""flavor_bitterness"": 0.5, ""flavor_spiciness"": 0.5, ""flavor_umami"": 0.5, ""flavor_sourness"": 0.5, ""texture_crispy"": 0.5, ""texture_creamy"": 0.5, ""texture_chewy"": 0.5, ""physics_temperature"": 0.5, ""physics_freshness"": 0.5, ""context_price_sensitivity"": 0.5, ""context_portion_preference"": 0.5}","{""physics_temperature"": 0.6, ""flavor_spiciness"": 1.3, ""_default"": 1.0}"
246,35,Souvlaki,1.0,0.107,souvlaki,"{""physics_freshness"": 0.7, ""flavor_saltiness"": 0.6, ""physics_temperature"": 0.7, ""flavor_sweetness"": 0.5, ""flavor_bitterness"": 0.5, ""flavor_spiciness"": 0.5, ""flavor_umami"": 0.5, ""flavor_sourness"": 0.5, ""texture_crispy"": 0.5, ""texture_creamy"": 0.5, ""texture_chewy"": 0.5, ""physics_richness"": 0.5, ""context_price_sensitivity"": 0.5, ""context_portion_preference"": 0.5}","{""physics_freshness"": 1.4, ""physics_temperature"": 0.5, ""_default"": 1.0}"
247,35,Tzatziki,0.54,0.071,tzatziki,"{""physics_freshness"": 0.7, ""flavor_saltiness"": 0.6, ""physics_temperature"": 0.7, ""flavor_sweetness"": 0.5, ""flavor_bitterness"": 0.5, ""flavor_spiciness"": 0.5, ""flavor_umami"": 0.5, ""flavor_sourness"": 0.5, ""texture_crispy"": 0.5, ""texture_creamy"": 0.5, ""texture_chewy"": 0.5, ""physics_richness"": 0.5, ""context_price_sensitivity"": 0.5, ""context_portion_preference"": 0.5}","{""physics_freshness"": 1.4, ""physics_temperature"": 0.5, ""_default"": 1.0}"
248,36,Boeuf Bourguignon,1.03,0.108,beef bourguignon,"{""physics_richness"": 0.9, ""texture_creamy"": 0.6, ""physics_temperature"": 0.8, ""flavor_sweetness"": 0.5, ""flavor_bitterness"": 0.5, ""flavor_spiciness"": 0.5, ""flavor_umami"": 0.5, ""flavor_sourness"": 0.5, ""flavor_saltiness"": 0.5, ""texture_crispy"": 0.5, ""texture_chewy"": 0.5, ""physics_freshness"": 0.5, ""context_price_sensitivity"": 0.5, ""context_portion_preference"": 0.5}","{""physics_richness"": 1.5, ""texture_creamy"": 1.4, ""physics_temperature"": 0.4, ""_default"": 1.0}"
249,37,Schnitzel,1.11,0.127,schnitzel,"{""physics_richness"": 0.8, ""flavor_saltiness"": 0.7, ""physics_temperature"": 0.8, ""flavor_sweetness"": 0.5, ""flavor_bitterness"": 0.5, ""flavor_spiciness"": 0.5, ""flavor_umami"": 0.5, ""flavor_sourness"": 0.5, ""texture_crispy"": 0.5, ""texture_creamy"": 0.5, ""texture_chewy"": 0.5, ""physics_freshness"": 0.5, ""context_price_sensitivity"": 0.5, ""context_portion_preference"": 0.5}","{""physics_richness"": 1.4, ""flavor_umami"": 1.3, ""physics_temperature"": 0.4, ""_default"": 1.0}"
250,37,Bratwurst,0.89,0.095,bratwurst,"{""physics_richness"": 0.8, ""flavor_saltiness"": 0.7, ""physics_temperature"": 0.8, ""flavor_sweetness"": 0.5, ""flavor_bitterness"": 0.5, ""flavor_spiciness"": 0.5, ""flavor_umami"": 0.5, ""flavor_sourness"": 0.5, ""texture_crispy"": 0.5, ""texture_creamy"": 0.5, ""texture_chewy"": 0.5, ""physics_freshness"": 0.5, ""context_price_sensitivity"": 0.5, ""context_portion_preference"": 0.5}","{""physics_richness"": 1.4, ""flavor_umami"": 1.3, ""physics_temperature"": 0.4, ""_default"": 1.0}"
251,37,Sauerbraten,1.21,0.127,pot roast,"{""physics_richness"": 0.8, ""flavor_saltiness"": 0.7, ""physics_temperature"": 0.8, ""flavor_sweetness"": 0.5, ""flavor_bitterness"": 0.5, ""flavor_spiciness"": 0.5, ""flavor_umami"": 0.5, ""flavor_sourness"": 0.5, ""texture_crispy"": 0.5, ""texture_creamy"": 0.5, ""texture_chewy"": 0.5, ""physics_freshness"": 0.5, ""context_price_sensitivity"": 0.5, ""context_portion_preference"": 0.5}","{""physics_richness"": 1.4, ""flavor_umami"": 1.3, ""physics_temperature"": 0.4, ""_default"": 1.0}"
252,37,Precel,0.38,0.048,pretzel,"{""physics_richness"": 0.8, ""flavor_saltiness"": 0.7, ""physics_temperature"": 0.8, ""flavor_sweetness"": 0.5, ""flavor_bitterness"": 0.5, ""flavor_spiciness"": 0.5, ""flavor_umami"": 0.5, ""flavor_sourness"": 0.5, ""texture_crispy"": 0.5, ""texture_creamy"": 0.5, ""texture_chewy"": 0.5, ""physics_freshness"": 0.5, ""context_price_sensitivity"": 0.5, ""context_portion_preference"": 0.5}","{""physics_richness"": 1.4, ""flavor_umami"": 1.3, ""physics_temperature"": 0.4, ""_default"": 1.0}"
253,38,Szarpana Wieprzowina,0.93,0.107,pulled pork bbq,"{""flavor_umami"": 1.0, ""flavor_sweetness"": 0.5, ""physics_richness"": 0.8, ""physics_temperature"": 0.8, ""flavor_bitterness"": 0.5, ""flavor_spiciness"": 0.5, ""flavor_sourness"": 0.5, ""flavor_saltiness"": 0.5, ""texture_crispy"": 0.5, ""texture_creamy"": 0.5, ""texture_chewy"": 0.5, ""physics_freshness"": 0.5, ""context_price_sensitivity"": 0.5, ""context_portion_preference"": 0.5}","{""flavor_spiciness"": 1.5, ""physics_richness"": 1.4, ""flavor_umami"": 1.3, ""physics_temperature"": 0.4, ""_default"": 1.0}"
254,38,Brisket Wołowy,1.12,0.133,beef brisket smoked,"{""flavor_umami"": 1.0, ""flavor_sweetness"": 0.5, ""physics_richness"": 0.8, ""physics_temperature"": 0.8, ""flavor_bitterness"": 0.5, ""flavor_spiciness"": 0.5, ""flavor_sourness"": 0.5, ""flavor_saltiness"": 0.5, ""texture_crispy"": 0.5, ""texture_creamy"": 0.5, ""texture_chewy"": 0.5, ""physics_freshness"": 0.5, ""context_price_sensitivity"": 0.5, ""context_portion_preference"": 0.5}","{""flavor_spiciness"": 1.5, ""physics_richness"": 1.4, ""flavor_umami"": 1.3, ""physics_temperature"": 0.4, ""_default"": 1.0}"
255,38,Żeberka,1.07,0.133,bbq ribs,"{""flavor_umami"": 0.9, ""flavor_sweetness"": 0.5, ""physics_richness"": 0.8, ""physics_temperature"": 0.8, ""flavor_bitterness"": 0.5, ""flavor_spiciness"": 0.5, ""flavor_sourness"": 0.5, ""flavor_saltiness"": 0.5, ""texture_crispy"": 0.5, ""texture_creamy"": 0.5, ""texture_chewy"": 0.5, ""physics_freshness"": 0.5, ""context_price_sensitivity"": 0.5, ""context_portion_preference"": 0.5}","{""flavor_spiciness"": 1.5, ""physics_richness"": 1.4, ""flavor_umami"": 1.3, ""physics_temperature"": 0.4, ""_default"": 1.0}"
256,38,Wędzony Kurczak,0.85,0.107,smoked chicken bbq,"{""flavor_umami"": 0.9, ""flavor_sweetness"": 0.5, ""physics_richness"": 0.8, ""physics_temperature"": 0.8, ""flavor_bitterness"": 0.5, ""flavor_spiciness"": 0.5, ""flavor_sourness"": 0.5, ""flavor_saltiness"": 0.5, ""texture_crispy"": 0.5, ""texture_creamy"": 0.5, ""texture_chewy"": 0.5, ""physics_freshness"": 0.5, ""context_price_sensitivity"": 0.5, ""context_portion_preference"": 0.5}","{""flavor_spiciness"": 1.5, ""physics_richness"": 1.4, ""flavor_umami"": 1.3, ""physics_temperature"": 0.4, ""_default"": 1.0}"
257,39,Grillowany Łosoś,1.08,0.12,,"{""flavor_umami"": 0.6, ""physics_freshness"": 0.8, ""physics_richness"": 0.4, ""flavor_sweetness"": 0.5, ""flavor_bitterness"": 0.5, ""flavor_spiciness"": 0.5, ""flavor_sourness"": 0.5, ""flavor_saltiness"": 0.5, ""texture_crispy"": 0.5, ""texture_creamy"": 0.5, ""texture_chewy"": 0.5, ""physics_temperature"": 0.9, ""context_price_sensitivity"": 0.5, ""context_portion_preference"": 0.5}","{""physics_freshness"": 1.8, ""physics_temperature"": 0.5, ""flavor_spiciness"": 1.2, ""_default"": 1.0}"
258,39,Fish and Chips,0.84,0.096,fish and chips british,"{""flavor_umami"": 0.6, ""physics_freshness"": 0.8, ""physics_richness"": 0.4, ""flavor_sweetness"": 0.5, ""flavor_bitterness"": 0.5, ""flavor_spiciness"": 0.5, ""flavor_sourness"": 0.5, ""flavor_saltiness"": 0.5, ""texture_crispy"": 0.9, ""texture_creamy"": 0.5, ""texture_chewy"": 0.5, ""physics_temperature"": 0.5, ""context_price_sensitivity"": 0.5, ""context_portion_preference"": 0.5}","{""physics_freshness"": 1.8, ""physics_temperature"": 0.5, ""flavor_spiciness"": 1.2, ""_default"": 1.0}"
259,39,Okoń Morski,1.2,0.145,sea bass,"{""flavor_umami"": 0.6, ""physics_freshness"": 0.8, ""physics_richness"": 0.4, ""flavor_sweetness"": 0.5, ""flavor_bitterness"": 0.5, ""flavor_spiciness"": 0.5, ""flavor_sourness"": 0.5, ""flavor_saltiness"": 0.5, ""texture_crispy"": 0.5, ""texture_creamy"": 0.5, ""texture_chewy"": 0.5, ""physics_temperature"": 0.5, ""context_price_sensitivity"": 0.5, ""context_portion_preference"": 0.5}","{""physics_freshness"": 1.8, ""physics_temperature"": 0.5, ""flavor_spiciness"": 1.2, ""_default"": 1.0}"
260,39,Małże,0.92,0.096,cooked mussels,"{""flavor_umami"": 0.6, ""physics_freshness"": 0.8, ""physics_richness"": 0.4, ""flavor_sweetness"": 0.5, ""flavor_bitterness"": 0.5, ""flavor_spiciness"": 0.5, ""flavor_sourness"": 0.5, ""flavor_saltiness"": 0.5, ""texture_crispy"": 0.5, ""texture_creamy"": 0.5, ""texture_chewy"": 0.5, ""physics_temperature"": 0.5, ""context_price_sensitivity"": 0.5, ""context_portion_preference"": 0.5}","{""physics_freshness"": 1.8, ""physics_temperature"": 0.5, ""flavor_spiciness"": 1.2, ""_default"": 1.0}"
261,40,Jajka z Bekonem,1.09,0.136,bacon and eggs,"{""flavor_saltiness"": 0.4, ""physics_temperature"": 0.6, ""flavor_sweetness"": 0.5, ""flavor_bitterness"": 0.5, ""flavor_spiciness"": 0.5, ""flavor_umami"": 0.8, ""flavor_sourness"": 0.5, ""texture_crispy"": 0.5, ""texture_creamy"": 0.5, ""texture_chewy"": 0.5, ""physics_richness"": 0.8, ""physics_freshness"": 0.5, ""context_price_sensitivity"": 0.5, ""context_portion_preference"": 0.5}","{""physics_temperature"": 0.5, ""physics_richness"": 1.3, ""_default"": 1.0}"
262,40,Tosty Francuskie,0.91,0.136,french toast,"{""flavor_saltiness"": 0.4, ""physics_temperature"": 0.6, ""flavor_sweetness"": 0.5, ""flavor_bitterness"": 0.5, ""flavor_spiciness"": 0.5, ""flavor_umami"": 0.5, ""flavor_sourness"": 0.5, ""texture_crispy"": 0.9, ""texture_creamy"": 0.5, ""texture_chewy"": 0.5, ""physics_richness"": 0.5, ""physics_freshness"": 0.5, ""context_price_sensitivity"": 0.5, ""context_portion_preference"": 0.5}","{""physics_temperature"": 0.5, ""physics_richness"": 1.3, ""_default"": 1.0}"
263,41,Croissant,0.8,0.1,croissant,"{""texture_crispy"": 0.6, ""texture_chewy"": 0.5, ""flavor_saltiness"": 0.3, ""flavor_sweetness"": 0.5, ""flavor_bitterness"": 0.5, ""flavor_spiciness"": 0.5, ""flavor_umami"": 0.5, ""flavor_sourness"": 0.5, ""texture_creamy"": 0.5, ""physics_richness"": 0.5, ""physics_temperature"": 0.5, ""physics_freshness"": 0.5, ""context_price_sensitivity"": 0.5, ""context_portion_preference"": 0.5}","{""texture_crispy"": 1.4, ""physics_temperature"": 0.6, ""_default"": 1.0}"
264,41,Pain au Chocolat,1.0,0.1,chocolate croissant,"{""texture_crispy"": 0.6, ""texture_chewy"": 0.5, ""flavor_saltiness"": 0.1, ""flavor_sweetness"": 0.9, ""flavor_bitterness"": 0.5, ""flavor_spiciness"": 0.5, ""flavor_umami"": 0.5, ""flavor_sourness"": 0.5, ""texture_creamy"": 0.5, ""physics_richness"": 0.5, ""physics_temperature"": 0.5, ""physics_freshness"": 0.5, ""context_price_sensitivity"": 0.5, ""context_portion_preference"": 0.5}","{""texture_crispy"": 1.4, ""physics_temperature"": 0.6, ""_default"": 1.0}"
